property_name,propery_id,breadcrumbs,price,image_url,description,location,property_type,bathrooms,bedrooms
Furnished / Semi furnished 2/3 Bedroom flats.,1569963250,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Nadakkavu,Furnished / Semi furnished 2/3 Bedroom flats.","{'amount': '17,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/6zm9jwgjwu1c3-IN/image,https://apollo.olx.in:443/v1/files/6c887nhh4mcs-IN/image","1 bhk Malaparambu Furnished flat 15000 k adv 3 months 

3 bhk Civil Furnished flat 23000 k adv 3 months.

3 bhk at Eranipalam semi furnished flat 20000 k adv 3 months
.
3 bhk at Mananjira semi furnished flat 26000 k adv 3 months

2 bhk at Jaffer khan semi furnished flat 24000 k adv 3 months.

2 bhk at Kunnathpalam Furnished flat at 30000 k adv 3 months.

3 bhk at Karaparambu semi furnished flat 28000 k adv 3 months.

3 bhk at Kallayi semi furnished flat 30000 k adv 3 months.

2 bhk at Kotoolyi Furnished flat 30000 k adv 4 months.

3 bhk at Beach bhat semi furnished flat 34000 k adv 4 months

2 bhk at Residency Hl Furnished flat 35000 k adv 4 months.

2  bhk at Exotica Furnished flat 30000 k adv 4 months.

2 bhk at Methotutazam semi furnished  flat 18000 k adv 3 months.

3 bhk at Tc1 Furnished flat 35000 k adv 3 months.

3 bhk at Potammal Furnished flat 33000 k adv 3 months.

2 bhk at Metromax Furnished flat at 27000 k adv 4 months

1 bhk at Tripenta Furnished flat 20000 k adv 3 months.

3 bhk at Kotooly semi furnished flat 23000 k adv 3 months.

3 bhk at Meenchanda Furnished flat 35000 k adv 4 months

2 bhk at Civil semi Furnished flat at 17500 k adv 3 months.


1 bhk at Methotutazam semi furnished flat 14000 k adv 3 months.

2 bhk at Tali semi furnished flat 28000 k adv 3 months.

3 bhk at Perumanna Furnished flat 25000 k adv 8 months.

2 bhk at Puthiyengadi semi furnished flat 22000 k adv 3 months.

2 bhk Potammal Furnished flat 28000 k adv 4 months.

3 bhk at Ymca semi furnished flat 26500 k adv 3 months.

2 bhk at Civil station semi furnished flat 16000 k adv 3 months.

2 bhk at Cheverambalam Furnished flat 30000 k adv 4 months.

3 bhk at Bmh semi furnished flat 30000 k adv 3 months.

2 bhk at Parayanjeri semi furnished flat 18000 k adv 3 months.

2 bhk at Westhill Furnished flat at 22000 k adv 3 months.

3 bhk at Westhill semi furnished flat at 23000 k adv 3 months.

3 bhk at Sarovaram semi  furnished flat 35000 k adv 4 months.

2 bhk at Tali semi furnished flat 30000 k adv 3 months.

3 bhk at Mims Furnished flat 35000 k adv 4 months.

2 bhk at Kunduparambu Furnished flat at 23000 k adv 4 months.

2 bhk at Mims furnished flat 25000 k adv 3 months.

3 bhk flat Mananjira Furnished flat at  35000 k adv 3 months.

3 bhk at Arayadatupalam semi Furnished flat 23000 k adv 3 months.

2 bhk at Chakorthukulam semi furnished flat at 14000 k adv 3 months.

2 bhk at Methotutazam Furnished flat at 20000 k adv 4 months.

2 bhk at Cherooty rd Furnished flat at 30000 k adv 3 months.

1 bhk at Manorama Furnished flat at 25000 k adv 3 months.

3 bhk at Meitra Lil Furnished flat at 34000 k adv 4 months.

3 bhk at Paniker rd semi furnished flat at 24000 k adv 3 months.

3 bhk at Chakorthukulam Furnished flat at 28000 k adv 3 months.

1 bhk at Kotooly Furnished flat at 17500 k adv 3 months.

1 bhk at Abacus Furnished flat at 20000 k adv 3 months.

3 bhk at Kotooly semi furnished flat at 32000 k adv 3 months.

3 bhk at Kotooly semi furnished flat at 20500 k adv 3 months.

2 bhk at Methotutazam Furnished flat at 25000 k adv 3 months.

2 bhk at Malaparambu semi furnished flat at 18000 k adv 3 months.

2 bhk at Tripenta semi furnished flat 25000 k adv 3 months.

3 bhk at Chulliode rd Furnished flat at 32000 k adv 4 months.

2 bhk Furnished flat at Karaparambu 30000 k adv 3 months.

2 Bhk flat Furnished at Perumanna  20000 k adv 3 months.

2 Bhk flat Furnished at Malaparambu at 24000 k adv 4 months.

2 Bhk flat Perumanna semi furnished at 17000 k adv 3 months.

4 bhk Furnished flat at Malaparambu at 35000 k adv 4 months.

Service charge as per industry standards.we are real estate consultants.","Nadakkavu,Kozhikode,Kerala",Apartments,3,3
Roadside house for rent,1766219658,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparambu,Roadside house for rent","{'amount': '8,500', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/bv98x282nfg51-IN/image,https://apollo.olx.in:443/v1/files/uhanhsza71f42-IN/image,https://apollo.olx.in:443/v1/files/yylgapbpyzuc-IN/image,https://apollo.olx.in:443/v1/files/9u4d2ejyqn1b-IN/image,https://apollo.olx.in:443/v1/files/2lmcfvz280t33-IN/image,https://apollo.olx.in:443/v1/files/ci1h9uqtmbg43-IN/image,https://apollo.olx.in:443/v1/files/n7986a1mp9j12-IN/image,https://apollo.olx.in:443/v1/files/xl7almtg9mok1-IN/image,https://apollo.olx.in:443/v1/files/spyfqvjd3a6l1-IN/image,https://apollo.olx.in:443/v1/files/igr43pk1y5sq3-IN/image,https://apollo.olx.in:443/v1/files/fsjtdtm0dpat2-IN/image,https://apollo.olx.in:443/v1/files/m78hilrldw1u3-IN/image,https://apollo.olx.in:443/v1/files/jv5y927bzryb3-IN/image,https://apollo.olx.in:443/v1/files/yzmpqz4y9x713-IN/image",Roadside house karikamkulam karaparambu easy to access bus 50 metre to bus stop 6km to Kozhikode town,"Karaparambu,Kozhikode,Kerala",Houses & Villas,2,3
Single house for rent near govindhapuram mailambadi.,1766218386,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Pottammal,Single house for rent near govindhapuram mailambadi.","{'amount': '11,000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/9uh8tyn32o4o2-IN/image,"Single house for rent near govindhapuram mailambadi.rent 11000/- adv 40000/-  family, batchilors, ladies allowed","Pottammal,Kozhikode,Kerala",Houses & Villas,1,2
Brand new 2 BHK Flat for rent @ 15000,1766218002,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Malaparamba Housing Colony,Brand new 2 BHK Flat for rent @ 15000","{'amount': '15,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/h8vue35k60903-IN/image,https://apollo.olx.in:443/v1/files/4jahe4hwtzku3-IN/image,https://apollo.olx.in:443/v1/files/xk7h58zwtggb3-IN/image,https://apollo.olx.in:443/v1/files/fqdov0gby45v2-IN/image,https://apollo.olx.in:443/v1/files/dp7urve7oybm1-IN/image,https://apollo.olx.in:443/v1/files/4j1f03ighg8h1-IN/image,https://apollo.olx.in:443/v1/files/3fgwvichq4dn2-IN/image,https://apollo.olx.in:443/v1/files/tgwm2hzpnyxp2-IN/image,https://apollo.olx.in:443/v1/files/c9nphirondte-IN/image,https://apollo.olx.in:443/v1/files/kxzzg646kn6y1-IN/image,https://apollo.olx.in:443/v1/files/8eamcrwg2aue3-IN/image,https://apollo.olx.in:443/v1/files/p8blrdhmindp-IN/image,https://apollo.olx.in:443/v1/files/ev587eobsreu-IN/image,https://apollo.olx.in:443/v1/files/v416q0z57cf12-IN/image,https://apollo.olx.in:443/v1/files/a72jadd2iqz51-IN/image,https://apollo.olx.in:443/v1/files/bukb7ua805ic2-IN/image,https://apollo.olx.in:443/v1/files/wcbu804a3mu03-IN/image,https://apollo.olx.in:443/v1/files/b9qk4hdxfbvx-IN/image,https://apollo.olx.in:443/v1/files/n9jif8s2m4x53-IN/image","Located in Malapparamb Housing colony

Near PDDM

750 meters from Everything supermarket

750 meters from National Highway

900 meters from Malapparamb Junction

1.4 KM from Iqra Hospital

Newly built 2 BHK Flat

Charging point for every flat at ground floor

Reserved Covered Car parking 

Easily accessible

Road frontage property

Good and Peaceful residential area

500 Mtr from little kings Anglo Indian kids School

500 Mtr to Little dolls play school and Day care center 

Walkable distance to Bus stop

Walkable Distance to auto stand

Only one flat left at Third floor

Open Terrace

Standard bathroom and electrical fittings

Healthy UV protected white water tank

Automated water tank filling system.

3 phase KSEB power

Individual water connection(applied)","Malaparamba Housing Colony,Kozhikode,Kerala",Apartments,2,2
Upstair portion for rent near thondayad rent 15000/- adv 50000,1766217791,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad,Upstair portion for rent near thondayad rent 15000/- adv 50000","{'amount': '15,000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/cxh3m874tewd1-IN/image,"Upstair portion for rent near thondayad rent 15000/- adv 50000/- family, batchilors, ladies allowed.","Thondayad,Kozhikode,Kerala",Houses & Villas,2,2
Upstair portion for rent near kottooli.rent 15000/-,1766216708,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Koottuli,Upstair portion for rent near kottooli.rent 15000/-","{'amount': '15,000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/u544aazmqvrt-IN/image,"Upstair portion for rent near kottooli.rent 15000/-adv 50000/- family, ladies allowed","Koottuli,Kozhikode,Kerala",Houses & Villas,2,2
House for rent near thondayad. Rent 23000/- adv 100000/-,1766215763,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad,House for rent near thondayad. Rent 23000/- adv 100000/-","{'amount': '23,000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/iuibzg8ilfgr-IN/image,"House for rent near thondayad. Rent 23000/- adv 100000/-. Family,ladies allowed.","Thondayad,Kozhikode,Kerala",Houses & Villas,3,3
Single house for rent near pottammal,1766214789,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Pottammal,Single house for rent near pottammal","{'amount': '15,000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/boy1a2tk60i23-IN/image,Single house for rent near pottammal. Batchilors allowed. Rent 15000/-family allowed.Rent 13000/-,"Pottammal,Kozhikode,Kerala",Houses & Villas,2,2
3 bedrooms indipendent house karaparamba,1766207531,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Karaparamba,3 bedrooms indipendent house karaparamba","{'amount': '15,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/1lz5fpslzs16-IN/image,https://apollo.olx.in:443/v1/files/6yum20rn6ztb1-IN/image,https://apollo.olx.in:443/v1/files/g76exh2dultm-IN/image,https://apollo.olx.in:443/v1/files/muesk2n8u4mo-IN/image,https://apollo.olx.in:443/v1/files/zutaedwrylv01-IN/image","3 bedroom attached common bathroom Hall kitchen work area good ground open water well all vehicles acess road frontage just 400 meter bus stop Krishnan Nair road karuvisheri near to c p building
Plz check our profile more property details","Karaparamba,Kozhikode,Kerala",Houses & Villas,3,3
House for rent,1766201433,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chanthaparamba,House for rent","{'amount': '9,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/zgppajf2klcm-IN/image,https://apollo.olx.in:443/v1/files/wplefhdipwj5-IN/image,https://apollo.olx.in:443/v1/files/h3hcu5rei0mx1-IN/image,https://apollo.olx.in:443/v1/files/9aqfg1pzbynq-IN/image,https://apollo.olx.in:443/v1/files/lqd3m8rzfjqs2-IN/image,https://apollo.olx.in:443/v1/files/hx9wfslx08dr1-IN/image,https://apollo.olx.in:443/v1/files/99zywzw1tbvf3-IN/image","Near geetha theater, botanical garden road","Chanthaparamba,Kozhikode,Kerala",Houses & Villas,2,2
2bhk brand new semu furnished flat for rent at landmark world,1766192624,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad,2bhk brand new semu furnished flat for rent at landmark world","{'amount': '23,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/b7a0jt3zz8e63-IN/image,https://apollo.olx.in:443/v1/files/qin57b8vkh9k1-IN/image,https://apollo.olx.in:443/v1/files/85boo1pa33jc3-IN/image,https://apollo.olx.in:443/v1/files/qavlz52od7y4-IN/image,https://apollo.olx.in:443/v1/files/45ev45o1whlo-IN/image,https://apollo.olx.in:443/v1/files/ufbql78v2sm12-IN/image,https://apollo.olx.in:443/v1/files/1w9ub06sashn1-IN/image,https://apollo.olx.in:443/v1/files/xrpbyqu0oyv31-IN/image,https://apollo.olx.in:443/v1/files/27phikrlrz2u1-IN/image,https://apollo.olx.in:443/v1/files/5weas2bv5bdz-IN/image,https://apollo.olx.in:443/v1/files/3xj4b0cpg4id-IN/image,https://apollo.olx.in:443/v1/files/m03bb8r9u7er-IN/image,https://apollo.olx.in:443/v1/files/xxe3vmd1wlnl1-IN/image,https://apollo.olx.in:443/v1/files/87ui10p5itdb1-IN/image,https://apollo.olx.in:443/v1/files/qpyf6dn80quv1-IN/image,https://apollo.olx.in:443/v1/files/xofrioinxag3-IN/image,https://apollo.olx.in:443/v1/files/8hseuup1p9gl2-IN/image,https://apollo.olx.in:443/v1/files/4t6n0x450cxu3-IN/image,https://apollo.olx.in:443/v1/files/4fm0k45qyc7e1-IN/image,https://apollo.olx.in:443/v1/files/zj32w7nekah73-IN/image","2bhk brand new semu furnished flat for rent at landmark world.


Ready to move 
Car parking
Luxury facilities and amenities are available 
Very near to hilite mall, cyberpark and calicut airport.


Looking families, doctors, professionals, business etc","Thondayad,Kozhikode,Kerala",Apartments,2,2
4 bhk independent house at vrindavan colony chevayur,1754151469,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayoor,4 bhk independent house at vrindavan colony chevayur","{'amount': '20,000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/qvc536w08bh61-IN/image,4 bhk independent house near vrindavan colony chevayur,"Chevayoor,Kozhikode,Kerala",Houses & Villas,4,4
2 bhk traditional house for rent in near Kovoor - Suitable for Office,1766186061,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kovoor,2 bhk traditional house for rent in near Kovoor - Suitable for Office","{'amount': '20,000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/zzc4n7gasq2y-IN/image,"2 bedroom traditional house for rent in near Kovoor.

Suitable for office purposes. Parking space for 4-5 cars.

Rent Rs 20000 per month & deposit 4 months rent.

Genuine clients can contact for details and site visit.

SERVICE CHARGES AS APPLICABLE.","Kovoor,Kozhikode,Kerala",Houses & Villas,2,2
3bed room villa for rent nr Bhavans School Chevayoor,1766182446,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Kovoor MLA Road,3bed room villa for rent nr Bhavans School Chevayoor","{'amount': '14,999', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/lx5hfqmgufvn-IN/image,https://apollo.olx.in:443/v1/files/gqg02l8qobje2-IN/image,https://apollo.olx.in:443/v1/files/7sz2di4jdllw1-IN/image,https://apollo.olx.in:443/v1/files/kqpba51bpvan3-IN/image,https://apollo.olx.in:443/v1/files/92phyk3mclxc1-IN/image","3bed room villa for rent, 1st floor, Bhavans school 200mtr, ulccs cyber park 600mtr, NH 900mtr","Kovoor MLA Road,Kozhikode,Kerala",Houses & Villas,3,3
House for rent @chevayoor,1766181233,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayoor,House for rent @chevayoor","{'amount': '15,000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/yfydcah9qf5d3-IN/image,Compound wall well water near by main road,"Chevayoor,Kozhikode,Kerala",Houses & Villas,3,3
Tiled house rent near cheavayoor,1766172392,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Chevayoor,Tiled house rent near cheavayoor","{'amount': '12,000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/595t4czbosd3-IN/image,Tiled house rent near cheavayoor. Batchilors allowed. Batchilors rent 12000/- family allowed. Family rent 10000/-advance 40000/-,"Chevayoor,Kozhikode,Kerala",Houses & Villas,2,3
House for rent,1766161308,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in West Hill Chungam,House for rent","{'amount': '10,000', 'currency': '₹'}","https://apollo.olx.in:443/v1/files/jshpg3qhvmyq2-IN/image,https://apollo.olx.in:443/v1/files/tychoosfgvej-IN/image","Ground floor portion of a villa for rent from 01/04/2024 for a small family. (for upstair separate stair from outside.) Two bedrooms and two toilets with a kitchen. Near Ayurveda hospital, West hill Chungam. Monthly rent Rs.10,000/- Depost Rs. 50,000/-( slightly negotiable depending the situation ) Please contact 99.


95 . 01. 25. 16","West Hill Chungam,Kozhikode,Kerala",Houses & Villas,2,2
2 BHK PREMIUM FULLY FURNISHED FLAT FOR RENT NEAR POTTAMAL,1766133141,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad,2 BHK PREMIUM FULLY FURNISHED FLAT FOR RENT NEAR POTTAMAL","{'amount': '30,000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/gkh2gah7p9w91-IN/image,"Branded flat for rent & sale available in Calicut

2 BHK PREMIUM FULLY FURNISHED FLAT FOR RENT NEAR POTAMMAL 

located in a prime location 

* Very close Potammal ,  Thondayad, hilite mall,  cyber park ,  business park ,  Starcare Hospital ,  Mavoor road, Eranjipalam, baby memorial Hospital 

 Amenities  :

Swimming pool
GYM
Party area
Children play area
Intercom Facility
Centerlised gas Supply
 Lift 
24 Hr Security
24 Hr power backup
Covered parking 
 
Expecting rent : 30,000 + mnc 


Note : images shown are for representation purpose only . actual building differ .

Call  between : 10 am - 7 pm (Sunday off)","Thondayad,Kozhikode,Kerala",Apartments,2,2
2 BHK BRANDED FULLY FURNISHED FLAT FOR RENT NEAR  POTAMMAL,1766129711,"Home,Properties,For Rent: Houses & Apartments,For Rent: Houses & Apartments in Kerala,For Rent: Houses & Apartments in Kozhikode,For Rent: Houses & Apartments in Thondayad,2 BHK BRANDED FULLY FURNISHED FLAT FOR RENT NEAR  POTAMMAL","{'amount': '25,000', 'currency': '₹'}",https://apollo.olx.in:443/v1/files/5wx2tnw4krur2-IN/image,"Branded flat for rent & sale available in Calicut

2 BHK  BRANDED FULLY FURNISHED FLAT FOR RENT NEAR  POTAMMAL 

located in a prime location 

* Very close  Potammal ,  Puthiyara , Thondayad Bypass, Starcare Hospital , Arayidathpalam ,  Bmh ,  Mavoor road , Eranjipalam ,  Puthiyastand, ksrtc Bus stand 

 Aminities  :

Swimming pool 
GYM
Rain water Haversting 
Party area
Children play area
 Lift 
24 Hr Security
24 Hr power backup
Covered parking 
 
Expecting rent : 25000 + mnc 


Note : images shown are for representation purpose only . actual building differ .

Call  between : 10 am - 7 pm (Sunday off)","Thondayad,Kozhikode,Kerala",Apartments,2,2
